3 1 1
20 8 42109
buffer 6 2 10750
buffered 8 2 39051
buffering 9 3 33840
buffers 7 2 26112
buffet 6 2 7900
buffeted 8 2 34426
buffeting 9 3 36553
buffets 7 2 30706
buffoon 7 2 15432
buffs 5 1 23746
bug 3 1 2792
bugaboo 7 3 34561
bugged 6 1 10320
bugger 6 2 5517
buggers 7 2 13955
buggies 7 2 29865
bugging 7 2 7342
buggy 5 2 11130
bugle 5 2 11195
bugles 6 2 28954
bugling 7 3 37306
bugs 4 1 3900
build 5 1 1180
builder 7 2 9470
builders 8 2 11098
building 8 2 700
buildings 9 2 3516
builds 6 1 8587
buildup 7 2 17425
buildups 8 2 41058
built 5 1 1223
bulb 4 1 7761
bulbous 7 2 30899
bulbs 5 1 11495
bulge 5 1 16408
bulged 6 1 37079
bulges 6 2 32693
bulging 7 2 18367
bulimia 7 4 25892
bulimic 7 3 24320
bulk 4 1 8568
bulkhead 8 2 15565
bulkheads 9 2 24954
bulkier 7 3 38708
bulky 5 2 17778
bull 4 1 2293
bulldog 7 2 11792
bulldogs 8 2 20224
bulldoze 8 2 27208
bulldozed 9 2 29001
bulldozer 9 3 16111
bulldozers 10 3 22141
bulldozes 9 3 40034
bulldozing 10 3 34628
bullet 6 2 1515
bulletin 8 3 9122
bulletins 9 3 26003
bulletproof 11 3 9933
bullets 7 2 2524
bullfight 9 2 22467
bullfighter 11 3 19736
bullfighting 12 3 24114
bullfights 10 2 30984
bullfrog 8 2 27744
bullfrogs 9 2 35675
bullhorn 8 2 21003
bullhorns 9 2 39591
bullied 7 2 8395
bullies 7 2 10315
bullion 7 2 19371
bullish 7 2 33435
bullock 7 2 10492
bullocks 8 2 25243
bullpen 7 2 20145
bulls 5 1 7519
bullshit 8 2 1286
bullshitting 12 3 13136
bully 5 2 4583
bullying 8 3 8677
bulrush 7 2 41880
bulwark 7 2 31378
bum 3 1 3260
bumble 6 2 20237
bumblebee 9 3 13677
bumblebees 10 3 32859
bumbling 8 3 23440
bummed 6 1 11013
bummer 6 2 8041
bump 4 1 3956
bumped 6 1 5819
bumper 6 2 8408
bumpers 7 2 23829
bumping 7 2 10847
bumpkin 7 2 17821
bumps 5 1 8506
bumpy 5 2 11071
bums 4 1 9198
bun 3 1 7207
bunch 5 1 1129
bunched 7 1 29550
bunches 7 2 22358
bunching 8 2 35151
bundle 6 2 7331
bundled 7 2 22087
bundles 7 2 17115
bundling 8 3 35777
bung 4 1 18138
bungalow 8 3 8731
bungalows 9 3 24960
bungled 7 2 24530
bungler 7 2 30605
bunglers 8 2 36913
bungling 8 3 26441
bunk 4 1 6548
bunker 6 2 6502
bunkers 7 2 18686
bunks 5 1 19564
bunnies 7 2 12779
bunny 5 2 3733
buns 4 1 7598
bunt 4 1 22142
bunting 7 2 19078
buoy 4 2 14717
buoyancy 8 3 25475
buoyant 7 2 27163
buoyed 6 2 35845
buoying 7 2 41088
buoys 5 2 24381
bur 3 1 27635
burble 6 2 37238
burbled 7 2 40511
burbles 7 2 35094
burbling 8 2 30311
burden 6 2 3531
burdened 8 2 16224
burdening 9 3 33231
burdens 7 2 15303
burdensome 10 3 29563
bureau 6 2 3934
bureaucracies 13 4 36465
bureaucracy 11 4 14126
bureaucrat 10 3 17197
bureaucratic 12 4 15835
bureaucrats 11 3 16721
bureaus 7 2 32698
burg 4 1 22299
burgeon 7 2 39877
burgeoned 9 2 40839
burgeoning 10 3 26489
burger 6 2 4559
burgers 7 2 7080
burgher 7 2 39004
burglar 7 2 7319
burglaries 10 3 17392
burglarize 10 3 37211
burglarized 11 3 28482
burglars 8 2 13001
burglary 8 3 7748
burgling 8 2 35991
burial 6 3 5814
burials 7 3 24086
buried 6 2 1652
buries 6 2 19769
burlap 6 2 24019
burlesque 9 2 17396
burly 5 2 23781
burn 4 1 1152
burned 6 1 1984
burner 6 2 9938
burners 7 2 19725
burning 7 2 1770
burnish 7 2 37437
burnished 9 2 36106
burnout 7 2 22802
burns 5 1 2729
burnt 5 1 3387
burp 4 1 13784
burping 7 2 20683
burr 4 1 18150
burrito 7 3 11209
burritos 8 3 17664
burro 5 2 23660
burros 6 2 33750
burrow 6 2 16571
burrowing 9 3 24967
burrows 7 2 12539
burst 5 1 3779
bursting 8 2 9060
bursts 6 1 10647
bury 4 2 2475
burying 7 3 8649
bus 3 1 985
busboy 6 2 16365
busboys 7 2 28858
busby 5 2 28166
bused 5 1 37843
buses 5 2 7385
bush 4 1 3188
bushel 6 2 22896
bushels 7 2 26219
bushes 6 2 6608
bushings 8 2 39736
bushman 7 2 30509
bushmen 7 2 30051
bushwhack 9 2 34467
bushwhacked 11 2 33488
bushwhacking 12 3 38302
bushwhacks 10 2 41625
bushy 5 2 21206
busied 6 2 37387
busier 6 3 19430
busiest 7 3 15723
busily 6 3 32742
business 8 2 314
businesses 10 3 6858
businesslike 12 3 28273
businessman 11 3 4934
businessmen 11 3 9507
businesswoman 13 4 18347
businesswomen 13 4 35540
busing 6 2 35118
buss 4 1 29305
bussed 6 1 35249
busses 6 2 27501
bussing 7 2 33150
bust 4 1 2617
busted 6 2 2901
buster 6 2 5232
busters 7 2 25820
busting 7 2 7057
bustle 6 2 18259
bustling 8 3 21089
busts 5 1 14920
busy 4 2 681
but 3 1 17
butane 6 2 27357
butch 5 1 7307
butcher 7 2 4349
butchered 9 2 13036
butchering 10 3 22183
butchers 8 2 14524
butchery 8 3 22785
butler 6 2 4465
butlers 7 2 23161
buts 4 1 10929
butt 4 1 1938
butte 5 1 26153
butter 6 2 2674
buttercup 9 3 15346
buttercups 10 3 31982
buttered 8 2 18377
butterfat 9 3 39894
butterflies 11 3 7314
butterfly 9 3 4776
buttering 9 3 24542
buttermilk 10 3 16657
butters 7 2 9899
butterscotch 12 3 20375
buttery 7 3 24129
butting 7 2 15829
buttock 7 2 23224
buttocks 8 2 11318
button 6 2 2193
buttoned 8 2 19900
buttonhole 10 3 27421
buttonholed 11 3 40910
buttonholes 11 3 35445
buttons 7 2 4732
buttress 8 2 32395
buttressed 10 2 40681
buttresses 10 3 34518
buttressing 11 3 41792
butts 5 1 6981
buxom 5 2 29194
buy 3 1 447
buyer 5 2 5748
buyers 6 2 8897
buying 6 2 1739
buyout 6 2 22799
buyouts 7 2 38966
buys 4 1 5055
buzz 4 1 3488
buzzard 7 2 17860
buzzards 8 2 19954
buzzed 6 1 17003
buzzer 6 2 5667
buzzes 6 2 6133
buzzing 7 2 3226
buzzword 8 2 38990
buzzwords 9 2 36627
bye 3 1 450
bygone 6 2 23132
bygones 7 2 10307
bylaw 5 2 33469
bylaws 6 2 21775
byline 6 2 23315
bylines 7 2 39052
bypass 6 2 7905
bypassed 8 2 23524
bypasses 8 3 31837
bypassing 9 3 26303
byproduct 9 3 25462
byproducts 10 3 34115
bystander 9 3 16782
bystanders 10 3 19156
byte 4 1 30821
bytes 5 1 31553
byway 5 2 36146
byways 6 2 34688
byword 6 2 35406
cab 3 1 2084
cabal 5 2 16610
cabana 6 3 17773
cabanas 7 3 37090
cabaret 7 3 10295
cabarets 8 3 29721
cabbage 7 2 7124
cabbages 8 3 19184
cabbie 6 2 13602
cabbies 7 2 28431
cabby 5 2 23711
cabin 5 2 2759
cabinet 7 3 4181
cabinets 8 3 15031
cabins 6 2 13950
cable 5 2 3479
cabled 6 2 28568
cablegram 9 3 32316
cables 6 2 8916
caboodle 8 3 27165
caboose 7 2 20678
cabooses 8 3 38906
cabs 4 1 13222
cacao 5 3 30208
cache 5 1 16441
cached 6 1 36699
caches 6 2 32290
cachet 6 2 32343
caching 7 2 39204
cackle 6 2 25409
cackling 8 3 9270
cacophony 9 4 26649
cacti 5 2 26327
cactus 6 2 10717
cad 3 1 16563
cadaver 7 3 13440
cadavers 8 3 21009
caddies 7 2 31465
caddy 5 2 13550
cadence 7 2 21001
cadences 8 3 38247
cadet 5 2 8319
cadets 6 2 12462
cadmium 7 3 29316
cadre 5 2 24857
cadres 6 2 33064
cads 4 1 35024
caesarean 9 3 25010
caesareans 10 3 40809
cafeteria 9 5 6765
cafeterias 10 5 34815
caffeinated 11 4 30078
caffeine 8 2 10164
caftan 6 2 32097
caftans 7 2 38889
cage 4 1 2962
caged 5 1 14443
cages 5 2 9918
cagey 5 2 22191
cahoot 6 2 41513
cahoots 7 2 18404
cairn 5 1 28790
cairns 6 1 28048
caisson 7 2 36897
caissons 8 2 37738
cajole 6 2 29718
cajoled 7 2 34065
cajoling 8 3 34943
cake 4 1 1363
caked 5 1 27258
cakes 5 1 4933
calamine 8 3 30682
calamities 10 4 27758
calamitous 10 4 30611
calamity 8 4 11568
calcified 9 3 31368
calcify 7 3 40571
calcite 7 2 36634
calcium 7 3 10974
calculate 9 3 8532
calculated 10 4 8629
calculates 10 3 26984
calculating 11 4 12467
calculation 11 4 13494
calculations 12 4 7588
calculator 10 4 14599
calculators 11 4 29655
calculus 8 3 14039
calendar 8 3 5084
calendars 9 3 18229
calf 4 1 7457
caliber 7 3 8768
calibrate 9 3 25366
calibrated 10 4 22397
calibration 11 4 25903
calico 6 3 23882
calif 5 2 36854
caliper 7 3 38757
calipers 8 3 37146
caliph 6 2 18162
calisthenic 11 4 42021
calisthenics 12 4 27837
calk 4 1 42027
call 4 1 123
callable 8 3 41870
called 6 1 251
caller 6 2 6446
callers 7 2 17627
calligrapher 12 4 31989
calligraphy 11 4 16894
calling 7 2 604
calliope 8 4 20869
calliopes 9 4 42099
callous 7 2 15740
calloused 9 2 31022
callously 9 3 34729
callousness 11 3 34211
callow 6 2 29405
calls 5 1 885
callus 6 2 28967
calm 4 1 616
calmed 6 1 10209
calmer 6 2 15562
calmest 7 2 35371
calming 7 2 13981
calmly 6 2 7592
calmness 8 2 24489
calms 5 1 13729
caloric 7 3 31707
calorie 7 3 22864
calories 8 3 9706
calumny 7 3 32837
calves 6 1 11688
calving 7 2 32825
calypso 7 3 22651
calypsos 8 3 41864
calyx 5 2 41068
cam 3 1 4445
camaraderie 11 5 19074
camber 6 2 34791
camcorder 9 3 19991
camcorders 10 3 36302
came 4 1 189
camel 5 2 6052
camels 6 2 10567
cameo 5 3 20693
cameos 6 3 35102
camera 6 3 901
cameraman 9 4 8347
cameramen 9 4 20043
cameras 7 3 2312
camouflage 10 3 10896
camouflaged 11 3 20992
camouflaging 12 4 37148
camp 4 1 1218
campaign 8 2 2303
campaigned 10 2 26363
campaigner 10 3 31203
campaigners 11 3 33795
campaigning 11 3 15339
campaigns 9 2 13499
camped 6 1 13544
camper 6 2 13238
campers 7 2 14222
campfire 8 3 13631
campfires 9 3 28857
campground 10 2 22412
campgrounds 11 2 33739
camping 7 2 5180
camps 5 1 6138
campsite 8 2 15508
campsites 9 2 35526
campus 6 2 4339
campuses 8 3 27125
campy 5 2 33441
camshaft 8 2 35565
camshafts 9 2 40414
can 3 1 15
canal 5 2 5584
canals 6 2 15612
canard 6 2 32030
canaries 8 3 20672
canary 6 3 10054
canasta 7 3 26102
cancan 6 2 25451
cancel 6 2 2786
canceled 8 2 5068
canceling 9 3 12713
cancellation 12 4 15964
cancellations 13 4 28681
cancelled 9 2 4939
cancelling 10 3 18512
cancels 7 2 21823
cancer 6 2 1720
cancerous 9 3 22823
cancers 7 2 20643
candelabra 10 4 29491
candid 6 2 13297
candidacies 11 4 41468
candidacy 9 4 18547
candidate 9 3 3986
candidates 10 3 6620
candidly 8 3 27772
candied 7 2 23573
candies 7 2 14042
candle 6 2 4343
candlelight 11 3 14098
candles 7 2 4177
candlestick 11 3 19164
candlesticks 12 3 22495
candor 6 2 20101
candy 5 2 2035
cane 4 1 5927
caned 5 1 29959
canes 5 1 20795
canine 6 2 13857
canines 7 2 25289
caning 6 2 30468
canister 8 3 14387
canisters 9 3 16672
canker 6 2 28007
cankers 7 2 39831
cannabis 8 3 11765
canned 6 1 8622
canneries 9 3 38712
cannery 7 3 24834
cannibal 8 3 13078
cannibalism 11 5 17966
cannibalize 11 4 35403
cannibalizing 13 5 37857
cannibals 9 3 13735
canning 7 2 15718
cannon 6 2 4088
cannonball 10 3 14041
cannons 7 2 8584
cannot 6 2 542
canny 5 2 26236
canoe 5 2 10302
canoed 6 2 40441
canoeing 8 3 27111
canoeist 8 3 41404
canoes 6 2 20522
canon 5 2 12954
canonical 9 4 35089
canonization 12 5 37795
canonize 8 3 38272
canonized 9 3 34405
canons 6 2 24251
canopy 6 3 12860
cans 4 1 5421
cant 4 1 5698
cantaloupe 10 3 21454
cantaloupes 11 3 29957
cantankerous 12 4 29135
cantata 7 3 32906
canteen 7 2 8717
canteens 8 2 24018
canter 6 2 26277
canto 5 2 28682
canton 6 2 15799
cantons 7 2 34076
cantor 6 2 18247
cantors 7 2 41144
canvas 6 2 7473
canvases 8 3 23691
canvass 7 2 14110
canvassed 9 2 23877
canvassers 10 3 41145
canvasses 9 3 35013
canvassing 10 3 16479
canyon 6 2 5788
canyons 7 2 19557
cap 3 1 2679
capabilities 12 5 11280
capability 10 5 11944
capable 7 3 2024
capacious 9 3 37846
capacitance 11 4 38651
capacities 10 4 24341
capacitor 9 4 26119
capacitors 10 4 31558
capacity 8 4 4834
cape 4 1 4895
caped 5 1 21176
caper 5 2 15684
capers 6 2 21834
capes 5 1 23301
capillaries 11 4 27333
capillary 9 4 31471
capital 7 3 2512
capitalism 10 5 9764
capitalist 10 4 10868
capitalistic 12 5 29079
capitalists 11 4 18382
capitalization 14 6 34633
capitalize 10 4 23341
capitalized 11 4 31058
capitalizes 11 5 40386
capitalizing 12 5 35889
capitals 8 3 19786
capitol 7 3 9262
capitols 8 3 39940
capitulate 10 4 25930
capitulated 11 5 33114
capitulation 12 5 28356
capon 5 2 31145
capped 6 1 17570
capping 7 2 30089
cappuccino 10 4 9986
caprice 7 2 19082
caprices 8 3 35436
capricious 10 3 19270
capriciously 12 4 37446
caps 4 1 8515
capsize 7 2 27370
capsized 8 2 25953
capstan 7 2 35597
capsule 7 2 7779
capsules 8 2 16485
captain 7 2 476
captaining 10 3 38512
captains 8 2 10162
caption 7 2 19128
captioned 9 2 10852
captioning 10 3 9394
captions 8 2 13799
captivate 9 3 29964
captivated 10 4 18643
captivates 10 3 34034
captivating 11 4 22053
captive 7 2 8637
captives 8 2 17468
captivity 9 4 12750
captor 6 2 25769
captors 7 2 20815
capture 7 2 3264
captured 8 2 3088
captures 8 2 15557
capturing 9 3 11555
car 3 1 208
carafe 6 2 30045
caramel 7 3 11789
carat 5 2 22943
carats 6 2 20997
caravan 7 3 7764
caravans 8 3 21116
caraway 7 3 30155
carbide 7 2 24297
carbine 7 2 25375
carbohydrate 12 4 33501
carbohydrates 13 4 25609
carbon 6 2 5119
carbonate 9 3 25559
carbonated 10 4 29628
carbonates 10 3 40943
carbons 7 2 35277
carboy 6 2 41485
carburetor 10 4 17597
carburetors 11 4 33180
carcass 7 2 11061
carcasses 9 3 21320
carcinogen 10 4 36025
carcinogenic 12 5 32424
carcinogens 11 4 32438
carcinoma 9 4 28432
card 4 1 875
cardboard 9 2 9386
carded 6 2 31525
cardiac 7 3 7669
cardigan 8 3 16381
cardigans 9 3 32309
cardinal 8 3 5594
cardinals 9 3 15747
cardiologist 12 5 17128
cardiologists 13 5 35558
cardiology 10 5 22583
cardiopulmonary 15 7 34331
cardiovascular 14 6 22433
cards 5 1 1476
care 4 1 206
cared 5 1 3199
careen 6 2 35066
careened 8 2 37961
careening 9 3 33128
careens 7 2 40721
career 6 2 1366
careering 9 3 38652
careers 7 2 8878
carefree 8 2 10804
careful 7 2 594
carefully 9 3 1812
caregiver 9 3 22925
caregivers 10 3 32905
careless 8 2 6215
carelessly 10 3 18877
carelessness 12 3 17682
cares 5 1 1612
caress 6 2 9405
caressed 8 2 19007
caresses 8 3 16858
caressing 9 3 17953
caretaker 9 3 8355
caretakers 10 3 23579
cargo 5 2 4212
cargoes 7 2 31670
cargos 6 2 35780
caribou 7 3 17708
caricature 10 4 21743
caricatured 11 4 38667
caricatures 11 4 29942
caricaturist 12 5 37622
carillon 8 3 32223
caring 6 2 4945
carjack 7 2 32252
carjacked 9 2 25631
carjacker 9 3 30968
carjackers 10 3 36036
carjacking 10 3 19914
carjackings 11 3 38012
carjacks 8 2 41500
carmine 7 2 12213
carnage 7 2 12980
carnal 6 2 14435
carnation 9 3 20554
carnations 10 3 18841
carnival 8 3 5811
carnivals 9 3 29033
carnivore 9 3 21828
carnivores 10 3 23025
carnivorous 11 4 21399
carol 5 2 2689
carols 6 2 19519
carotid 7 3 13771
carouse 7 2 35165
carousel 8 3 13740
carousing 9 3 28640
carp 4 1 13319
carpal 6 2 24132
carpenter 9 3 6882
carpenters 10 3 18555
carpentry 9 3 20276
carpet 6 2 3993
carpetbagger 12 4 33011
carpetbaggers 13 4 33203
carpeted 8 3 31401
carpeting 9 3 21738
carpets 7 2 11967
carping 7 2 34720
carport 7 2 33995
carports 8 2 42000
carrel 6 2 35072
carriage 8 2 4538
carriages 9 3 15101
carried 7 2 2150
carrier 7 3 6228
carriers 8 3 12433
carries 7 2 4823
carrion 7 3 19890
carrot 6 2 7178
carrots 7 2 7501
carrousel 9 3 36542
carry 5 2 922
carrying 8 3 1906
cars 4 1 1288
carsick 7 2 23141
cart 4 1 3856
carted 6 2 25406
cartel 6 2 7354
cartels 7 2 16551
cartilage 9 3 17887
carting 7 2 27103
carton 6 2 12465
cartons 7 2 18465
cartoon 7 2 6798
cartooning 10 3 38452
cartoonist 10 3 22776
cartoonists 11 3 34530
cartoons 8 2 9415
cartridge 9 2 13934
cartridges 10 3 14804
carts 5 1 12612
cartwheel 9 2 26452
cartwheels 10 2 24227
carve 5 1 8770
carved 6 1 6621
carver 6 2 8698
carvers 7 2 33330
carves 6 1 29181
carving 7 2 10134
carvings 8 2 18574
cascade 7 2 18333
cascaded 8 3 39431
cascades 8 2 30554
cascading 9 3 27764
case 4 1 315
casein 6 2 38411
caseload 8 2 25544
caseloads 9 3 38672
cases 5 2 1757
casework 8 2 31560
caseworker 10 3 25302
caseworkers 11 3 38829
cash 4 1 964
cashed 6 1 13059
cashes 6 2 31041
cashew 6 2 24727
cashews 7 2 25760
cashier 7 2 8795
cashiered 9 2 34965
cashiers 8 2 28783
cashing 7 2 16802
cashmere 8 2 15189
casing 6 2 10349
casings 7 2 12322
casino 6 3 3668
casinos 7 3 11663
cask 4 1 22554
casket 6 2 9240
caskets 7 2 24330
casks 5 1 27136
casserole 9 3 12203
cassette 8 2 10436
cassettes 9 2 20398
cassia 6 3 31950
cassino 7 3 31241
cassock 7 2 24631
cast 4 1 2109
castaway 8 3 25028
castaways 9 3 26283
caste 5 1 10235
caster 6 2 26527
casters 7 2 36076
castes 6 1 26834
castigate 9 3 37598
castigated 10 4 39090
castigates 10 3 39884
castigating 11 4 41418
casting 7 2 6253
castings 8 2 32362
castle 6 2 1645
castles 7 2 11657
castoff 7 2 34207
castoffs 8 2 37323
castor 6 2 13322
castrate 8 2 19031
castrated 9 3 18217
castrates 9 2 39091
castrating 10 3 30334
castration 10 3 22954
castrations 11 3 41226
casts 5 1 13148
casual 6 3 5616
casually 8 4 11177
casualness 10 4 40018
casuals 7 3 33949
casualties 10 4 5852
casualty 8 4 9653
cat 3 1 966
cataclysm 9 4 22523
cataclysmic 11 4 22948
catacomb 8 3 33853
catacombs 9 3 17335
catalog 7 3 11211
cataloged 9 3 32462
cataloger 9 4 42044
cataloging 10 4 30906
catalogs 8 3 23571
catalogue 9 3 11299
catalogued 10 3 24065
catalogues 10 3 24826
cataloguing 11 4 28604
catalyst 8 3 16615
catalysts 9 3 36575
catalytic 9 4 33163
catalyze 8 3 38199
catalyzed 9 3 39028
catamaran 9 4 30815
catamarans 10 4 39161
catapult 8 3 17090
catapulted 10 4 30496
catapulting 11 4 37902
catapults 9 3 26929
cataract 8 3 26563
cataracts 9 3 23001
catastrophe 11 4 7482
catastrophes 12 4 22580
catastrophic 12 4 9949
catatonic 9 4 21418
catbird 7 2 35714
catcall 7 2 40282
catcalls 8 2 34780
catch 5 1 578
catchall 8 2 39665
catcher 7 2 11266
catchers 8 2 26464
catches 7 2 5868
catching 8 2 3499
catchings 9 2 41746
catchment 9 2 34399
catchup 7 2 38442
catchword 9 2 41032
catchy 6 2 12853
catechism 9 4 22045
categorical 11 5 28904
categorically 13 5 21438
categories 10 4 14532
categorization 14 6 39639
categorize 10 4 27984
categorized 11 4 30627
categorizes 11 5 40336
categorizing 12 5 37144
category 8 4 7097
cater 5 2 15335
catered 7 2 21106
caterer 7 3 13559
caterers 8 3 19114
catering 8 3 9163
caterpillar 11 4 11925
caterpillars 12 4 20426
caters 6 2 27275
caterwaul 9 3 40722
catfish 7 2 12089
catharsis 9 3 28096
cathartic 9 3 24737
cathedral 9 3 7269
cathedrals 10 3 22347
catheter 8 3 16163
catheters 9 3 32829
cathode 7 2 31450
cathodes 8 2 41356
catholic 8 2 3596
catkins 7 2 41075
catnap 6 2 32559
catnip 6 2 23231
cats 4 1 2710
catsup 6 2 33303
cattle 6 2 3906
cattlemen 9 3 28676
catty 5 2 20371
catwalk 7 2 18646
caucus 6 2 22476
caucuses 8 3 36004
caudal 6 2 40160
caught 6 1 691
cauldron 8 2 15094
cauliflower 11 4 15995
caulk 5 1 33430
caulking 8 2 35943
causal 6 2 28201
causalities 11 4 36169
causality 9 4 29953
causation 9 3 33607
causative 9 3 36687
cause 5 1 506
caused 6 1 1722
causes 6 2 3685
causeway 8 2 19573
causeways 9 2 36475
causing 7 2 3464
caustic 7 2 26307
cauterize 9 3 27690
cauterized 10 3 32163
cauterizes 10 4 41366
cauterizing 11 4 37681
caution 7 2 6141
cautionary 10 4 22668
cautioned 9 2 26279
cautioning 10 3 38102
cautions 8 2 33801
cautious 8 2 7043
cautiously 10 3 19889
cautiousness 12 3 39491
cavalcade 9 3 29406
cavalier 8 3 14922
cavaliers 9 3 29595
cavalry 7 3 6260
cave 4 1 2737
caveat 6 3 25764
caveats 7 3 36815
caved 5 1 14964
caveman 7 2 14015
cavern 6 2 14350
cavernous 9 3 30419
caverns 7 2 19962
caves 5 1 6835
caviar 6 3 8206
caving 6 2 21785
cavities 8 3 18779
cavity 6 3 10160
cavort 6 2 34972
cavorting 9 3 28189
caw 3 1 17636
cayenne 7 2 19625
cease 5 1 5080
ceased 6 1 11766
ceasefire 9 3 19897
ceaseless 9 2 28027
ceaselessly 11 3 28441
ceases 6 2 14690
ceasing 7 2 30506
cedar 5 2 11853
cedars 6 2 23562
cede 4 1 28446
ceded 5 2 32035
cedes 5 1 36549
ceding 6 2 36968
ceiling 7 2 4407
ceilings 8 2 17002
celebrant 9 3 35941
celebrants 10 3 39856
celebrate 9 3 1833
celebrated 10 4 6812
celebrates 10 3 16511
celebrating 11 4 3834
celebration 11 4 3904
celebrations 12 4 12401
celebratory 11 5 19615
celebrities 11 4 7725
celebrity 9 4 4618
celerity 8 4 41081
celery 6 3 12242
celesta 7 3 35549
celestial 9 3 9074
celibacy 8 4 16880
celibate 8 3 17048
cell 4 1 867
cellar 6 2 4537
cellars 7 2 19632
celli 5 2 39912
cellist 7 2 24420
cello 5 2 10398
cellophane 10 3 22710
cells 5 1 2828
cellular 8 3 10068
celluloid 9 3 27207
cellulose 9 3 28825
cement 6 2 6645
cemented 8 3 26470
cementing 9 3 35650
cemeteries 10 4 18684
cemetery 8 4 3954
censer 6 2 37889
censor 6 2 17652
censored 8 2 20383
censoring 9 3 30417
censors 7 2 24721
censorship 10 3 14344
censure 7 2 24108
censured 8 2 31094
census 6 2 15772
censuses 8 3 41738
cent 4 1 5008
centaur 7 2 22245
centaurs 8 2 25566
centenarian 11 5 37634
centenarians 12 5 37981
centenary 9 4 33296
centennial 10 4 22902
center 6 2 1407
centered 8 2 15195
centerfold 10 3 25410
centering 9 3 32933
centerpiece 11 3 21431
centers 7 2 9785
centigrade 10 3 19894
centigram 9 3 41709
centime 7 2 37734
centimes 8 2 30095
centimeter 10 4 20574
centimeters 11 4 11943
centipede 9 3 18537
central 7 2 1978
centralization 14 5 39359
centralize 10 3 37414
centralized 11 3 27819
centralizing 12 4 40482
centrally 9 3 31619
centrifugal 11 4 27180
centrifuge 10 3 24537
centrifuges 11 4 36064
centrist 8 2 36095
centrists 9 2 40723
cents 5 1 3482
centuries 9 3 3474
centurion 9 4 17308
century 7 3 1784
ceramic 7 3 16059
ceramics 8 3 22658
cereal 6 3 6873
cereals 7 3 24090
cerebral 8 3 10093
ceremonial 10 5 12502
ceremonies 10 4 11010
ceremony 8 4 2587
cerise 6 2 37743
certain 7 2 833
certainly 9 3 723
certainties 11 3 25253
certainty 9 3 8249
certificate 11 4 4166
certificates 12 4 11571
certification 13 5 21369
certifications 14 5 38543
certified 9 3 9826
certifies 9 3 35248
certify 7 3 21436
certifying 10 4 34781
certitude 9 3 33578
cervical 8 3 17942
cervix 6 2 20817
cesium 6 3 27590
cessation 9 3 27976
cesspool 8 2 18292
cetacean 8 3 38768
chafe 5 1 29418
chafed 6 1 32478
chafes 6 1 34640
chaff 5 1 23559
chafing 7 2 22503
chagrin 7 2 28438
chagrined 9 2 37558
chain 5 1 2295
chained 7 1 8762
chaining 8 2 29689
chains 6 1 4800
chainsaw 8 2 12581
chainsaws 9 2 31862
chair 5 1 1442
chaired 7 1 29782
chairing 8 2 30564
chairman 8 2 3077
chairmanship 12 3 29972
chairmen 8 2 32819
chairperson 11 3 28921
chairs 6 1 4650
chairwoman 10 3 23784
chairwomen 10 3 42074
chaise 6 1 25102
chalet 6 2 17311
chalets 7 2 36202
chalice 7 2 14955
chalk 5 1 7867
chalked 7 1 28127
chalking 8 2 34136
chalks 6 1 35576
challenge 9 2 1456
challenged 10 2 6886
challenger 10 3 8570
challengers 11 3 23219
challenges 10 3 5690
challenging 11 3 6287
chamber 7 2 3213
chamberlain 11 3 9162
chambers 8 2 5105
chameleon 9 4 13719
champ 5 1 4715
champagne 9 2 2076
champagnes 10 2 34964
champion 8 3 2711
championed 10 3 29444
championing 11 4 35294
champions 9 3 7625
championship 12 4 4804
championships 13 4 12156
champs 6 1 15635
chance 6 1 382
chancellor 10 3 6686
chancellors 11 3 36206
chancery 8 3 28601
chances 7 2 2212
chancy 6 2 33333
chandelier 10 3 13307
chandeliers 11 3 23481
chandler 8 2 5644
change 6 1 348
changeable 10 3 25496
changed 7 1 617
changeover 10 3 30602
changeovers 11 3 41089
changes 7 2 1708
changing 8 2 1898
channel 7 2 2490
channeled 9 2 24998
channeling 10 3 20597
channels 8 2 6193
chant 5 1 8808
chanted 7 2 26466
chanting 8 2 4061
chants 6 1 14529
chaos 5 2 3385
chaotic 7 3 9844
chap 4 1 4207
chaparral 9 3 37381
chapel 6 2 5329
chaperone 9 3 12836
chaperones 10 3 25368
chaperoning 11 4 25048
chaplain 8 2 10533
chaplains 9 2 33052
chaps 5 1 7961
chapter 7 2 3609
chapters 8 2 12885
char 4 1 13269
character 9 3 1491
characteristic 14 5 12979
characteristically 18 6 35548
characteristics 15 5 9917
characterization 16 6 30293
characterizations 17 6 39043
characterize 12 4 21831
characterized 13 4 21952
characterizes 13 5 36091
characterizing 14 5 37324
characters 10 3 3508
charade 7 2 10184
charades 8 2 16348
charcoal 8 2 10957
charcoals 9 2 38521
charge 6 1 800
chargeable 10 3 38607
charged 7 1 2867
charger 7 2 12941
chargers 8 2 24533
charges 7 2 1926
charging 8 2 5468
chariot 7 3 9041
chariots 8 3 19580
charisma 8 3 12710
charismatic 11 4 13349
charismatics 12 4 41597
charitable 10 4 10313
charitably 10 4 37372
charities 9 3 13296
charity 7 3 2582
charlatan 9 3 16951
charlatans 10 3 24936
charm 5 1 3076
charmed 7 1 8577
charmer 7 2 13457
charmers 8 2 33846
charming 8 2 2217
charmingly 10 3 26872
charms 6 1 8155
charred 7 1 15178
charring 8 2 33962
chart 5 1 5350
charted 7 2 23091
charter 7 2 8604
